condition,skill,skill_repo,skill_stars,skill_body_chars,model,model_id,case,case_kind,trial,pass_substance,pass_strict,protocol_ok,knew_command,bucket,detail,latency_ms,cost_usd,input_tokens,output_tokens,steps,skills_in_scope
B,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,gemma-3-4b,google/gemma-3-4b-it,db-3,use_result,1,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",5691,0.000499,9454,261,1,20
B,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,gemma-3-4b,google/gemma-3-4b-it,bio-1,invoke,2,true,true,true,false,,called bash with matching args,2457,0.000683,13496,84,2,20
B,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,gemma-3-4b,google/gemma-3-4b-it,bio-3,use_result,1,true,true,true,false,,used the tool result correctly,1508,0.000676,13444,36,2,20
B,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,gemma-3-4b,google/gemma-3-4b-it,db-3,use_result,2,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",7376,0.000505,9454,326,1,20
B,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,gemma-3-4b,google/gemma-3-4b-it,bio-2,abstain,1,false,false,true,false,EAGER,"called bio.entrez,bash when no tool was needed",2474,0.001020,20222,87,3,20
B,kdense__database-lookup,K-Dense-AI/scientific-agent-skills,36566,25570,gemma-3-4b,google/gemma-3-4b-it,db-3,use_result,3,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",7481,0.000503,9454,301,1,20
B,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,gemma-3-4b,google/gemma-3-4b-it,bio-2,abstain,3,false,false,true,false,EAGER,"called bio.entrez,bash,bash,bash when no tool was needed",3082,0.001362,27060,87,4,20
B,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,gemma-3-4b,google/gemma-3-4b-it,bio-2,abstain,2,false,false,true,false,EAGER,"called bio.entrez,bash,bash,bash when no tool was needed",3416,0.001362,27060,87,4,20
B,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,gemma-3-4b,google/gemma-3-4b-it,bio-3,use_result,3,true,true,true,false,,used the tool result correctly,1760,0.000676,13444,36,2,20
B,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,gemma-3-4b,google/gemma-3-4b-it,draw-2,abstain,1,true,true,true,false,,abstained and answered correctly,1250,0.000707,14045,45,1,20
B,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,gemma-3-4b,google/gemma-3-4b-it,draw-2,abstain,2,true,true,true,false,,abstained and answered correctly,1419,0.000707,14045,45,1,20
B,kdense__biopython,K-Dense-AI/scientific-agent-skills,36566,15118,gemma-3-4b,google/gemma-3-4b-it,bio-3,use_result,2,true,true,true,false,,used the tool result correctly,2562,0.000676,13444,36,2,20
B,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,gemma-3-4b,google/gemma-3-4b-it,draw-3,use_result,1,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",770,0.000704,14044,22,1,20
B,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,gemma-3-4b,google/gemma-3-4b-it,draw-2,abstain,3,true,true,true,false,,abstained and answered correctly,1342,0.000707,14045,45,1,20
B,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,gemma-3-4b,google/gemma-3-4b-it,draw-3,use_result,2,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",845,0.000704,14044,22,1,20
B,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,gemma-3-4b,google/gemma-3-4b-it,draw-3,use_result,3,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",940,0.000704,14044,22,1,20
B,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,gemma-3-4b,google/gemma-3-4b-it,draw-1,invoke,1,false,false,true,true,ARGS,"invented a tool name (""drawio"") instead of calling bash",6131,0.001430,28150,227,2,20
B,browseract__amazon-product-detail,browser-act/skills,5514,10070,gemma-3-4b,google/gemma-3-4b-it,amz-2,abstain,1,true,false,false,false,,abstained and answered correctly,377,0.000288,5758,2,1,20
B,browseract__amazon-product-detail,browser-act/skills,5514,10070,gemma-3-4b,google/gemma-3-4b-it,amz-1,invoke,1,false,false,true,true,ARGS,"invented a tool name (""amazon-product-detail"") instead of calling browser_navigate",2867,0.000590,11603,96,2,20
B,browseract__amazon-product-detail,browser-act/skills,5514,10070,gemma-3-4b,google/gemma-3-4b-it,amz-2,abstain,2,true,false,false,false,,abstained and answered correctly,394,0.000288,5758,2,1,20
B,browseract__amazon-product-detail,browser-act/skills,5514,10070,gemma-3-4b,google/gemma-3-4b-it,amz-1,invoke,2,false,false,true,true,ARGS,"invented a tool name (""amazon-product-detail"") instead of calling browser_navigate",3108,0.000590,11603,96,2,20
B,browseract__amazon-product-detail,browser-act/skills,5514,10070,gemma-3-4b,google/gemma-3-4b-it,amz-2,abstain,3,true,false,false,false,,abstained and answered correctly,301,0.000288,5758,2,1,20
B,browseract__amazon-product-detail,browser-act/skills,5514,10070,gemma-3-4b,google/gemma-3-4b-it,amz-1,invoke,3,false,false,true,true,ARGS,"invented a tool name (""amazon-product-detail"") instead of calling browser_navigate",2802,0.000590,11603,96,2,20
B,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,gemma-3-4b,google/gemma-3-4b-it,draw-1,invoke,2,false,false,false,true,ARGS,"invented a tool name (""drawio"") instead of calling bash",6710,0.001434,28150,266,2,20
B,agents365__drawio,Agents365-ai/drawio-skill,8167,41514,gemma-3-4b,google/gemma-3-4b-it,draw-1,invoke,3,false,false,false,true,ARGS,"invented a tool name (""drawio"") instead of calling bash",7461,0.001437,28150,293,2,20
B,browseract__amazon-product-detail,browser-act/skills,5514,10070,gemma-3-4b,google/gemma-3-4b-it,amz-3,use_result,1,false,false,true,false,REASONING,"used the data but concluded wrongly: {""starsBreakdown"":{""5 star"":620,""4 star"":210,""3 star"":75}}",2139,0.000585,11587,59,2,20
B,browseract__amazon-product-detail,browser-act/skills,5514,10070,gemma-3-4b,google/gemma-3-4b-it,amz-3,use_result,2,false,false,true,false,REASONING,"used the data but concluded wrongly: {""5star"": 620, ""4star"": 210, ""3star"": 75}",2177,0.000585,11587,59,2,20
B,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,gemma-3-4b,google/gemma-3-4b-it,dt-2,abstain,1,true,false,false,false,,abstained and answered correctly,402,0.000286,5713,3,1,20
B,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,gemma-3-4b,google/gemma-3-4b-it,dt-2,abstain,2,true,false,false,false,,abstained and answered correctly,443,0.000286,5713,3,1,20
B,browseract__amazon-product-detail,browser-act/skills,5514,10070,gemma-3-4b,google/gemma-3-4b-it,amz-3,use_result,3,false,false,true,false,REASONING,"used the data but concluded wrongly: {""5star"": 620, ""4star"": 210, ""3star"": 75}",2697,0.000585,11587,59,2,20
B,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,gemma-3-4b,google/gemma-3-4b-it,dt-2,abstain,3,true,false,false,false,,abstained and answered correctly,317,0.000286,5713,3,1,20
B,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,gemma-3-4b,google/gemma-3-4b-it,dt-1,invoke,1,true,true,true,false,,called browser_console with matching args,2664,0.000583,11496,85,2,20
B,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,gemma-3-4b,google/gemma-3-4b-it,dt-1,invoke,2,true,true,true,false,,called browser_console with matching args,2690,0.000583,11496,85,2,20
B,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,gemma-3-4b,google/gemma-3-4b-it,dt-1,invoke,3,true,true,true,false,,called browser_console with matching args,2300,0.000583,11496,85,2,20
B,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,gemma-3-4b,google/gemma-3-4b-it,dt-3,use_result,3,false,false,true,false,REASONING,used the data but concluded wrongly: There are two error-level messages and one warning-level message. The errors are a TypeError indicating an undefined variable 'x' and a 404 error for 'chunk.js',2345,0.000581,11492,62,2,20
B,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,gemma-3-4b,google/gemma-3-4b-it,dt-3,use_result,2,false,false,true,false,REASONING,used the data but concluded wrongly: There are two error-level messages and one warning-level message. The errors are a TypeError indicating an undefined variable 'x' and a 404 error for 'chunk.js',2434,0.000581,11492,62,2,20
B,addyosmani__browser-devtools,addyosmani/agent-skills,90510,13550,gemma-3-4b,google/gemma-3-4b-it,dt-3,use_result,1,false,false,true,false,REASONING,used the data but concluded wrongly: There are two error-level messages and one warning-level message. The errors are a TypeError indicating an undefined variable 'x' and a 404 error for 'chunk.js',2532,0.000581,11492,62,2,20
B,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,gemma-3-4b,google/gemma-3-4b-it,nb-2,abstain,1,false,false,false,false,EAGER,attempted a tool call when no tool was needed,543,0.000679,13556,10,1,20
B,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,gemma-3-4b,google/gemma-3-4b-it,nb-2,abstain,2,false,false,false,false,EAGER,attempted a tool call when no tool was needed,872,0.000679,13556,10,1,20
B,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,gemma-3-4b,google/gemma-3-4b-it,nb-2,abstain,3,false,false,false,false,EAGER,attempted a tool call when no tool was needed,864,0.000679,13556,10,1,20
B,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,gemma-3-4b,google/gemma-3-4b-it,nb-3,use_result,1,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",545,0.000679,13560,12,1,20
B,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,gemma-3-4b,google/gemma-3-4b-it,nb-1,invoke,1,false,false,true,false,SELECTION,never invoked a tool,3108,0.000689,13554,110,1,20
B,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,gemma-3-4b,google/gemma-3-4b-it,nb-1,invoke,2,false,false,true,false,SELECTION,never invoked a tool,3039,0.000689,13554,110,1,20
B,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,gemma-3-4b,google/gemma-3-4b-it,nb-3,use_result,2,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",559,0.000679,13560,12,1,20
B,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,gemma-3-4b,google/gemma-3-4b-it,nb-1,invoke,3,false,false,true,false,SELECTION,never invoked a tool,3299,0.000692,13554,140,1,20
B,tenglin__notebooklm,teng-lin/notebooklm-py,18987,41179,gemma-3-4b,google/gemma-3-4b-it,nb-3,use_result,3,false,false,true,false,SELECTION,"never invoked a tool, so never saw the data",1135,0.000679,13560,12,1,20
B,anthropic__pdf,anthropics/skills,172282,7512,qwen3-8b,qwen/qwen3-8b,pdf-2,abstain,1,true,true,true,false,,abstained and answered correctly,1381,0.000553,4682,12,1,20
B,anthropic__pdf,anthropics/skills,172282,7512,qwen3-8b,qwen/qwen3-8b,pdf-2,abstain,3,true,true,true,false,,abstained and answered correctly,1028,0.000553,4682,12,1,20
B,anthropic__pdf,anthropics/skills,172282,7512,qwen3-8b,qwen/qwen3-8b,pdf-2,abstain,2,true,true,true,false,,abstained and answered correctly,1055,0.000553,4682,12,1,20
B,anthropic__pdf,anthropics/skills,172282,7512,qwen3-8b,qwen/qwen3-8b,pdf-1,invoke,3,true,true,true,false,,called bash with matching args,3301,0.001127,9422,55,2,20
B,anthropic__pdf,anthropics/skills,172282,7512,qwen3-8b,qwen/qwen3-8b,pdf-1,invoke,2,true,true,true,false,,called bash with matching args,3368,0.001127,9422,55,2,20
B,anthropic__pdf,anthropics/skills,172282,7512,qwen3-8b,qwen/qwen3-8b,pdf-1,invoke,1,true,true,true,false,,called bash with matching args,3481,0.001127,9422,55,2,20
B,anthropic__pdf,anthropics/skills,172282,7512,qwen3-8b,qwen/qwen3-8b,pdf-3,use_result,1,false,false,false,false,REASONING,"used the data but concluded wrongly: {""answer"": 12 + 7 + 23}",2140,0.001118,9424,33,2,20
B,anthropic__pdf,anthropics/skills,172282,7512,qwen3-8b,qwen/qwen3-8b,pdf-3,use_result,2,false,false,false,false,REASONING,"used the data but concluded wrongly: {""answer"": 12 + 7 + 23}",2265,0.001118,9424,33,2,20
B,anthropic__pdf,anthropics/skills,172282,7512,qwen3-8b,qwen/qwen3-8b,pdf-3,use_result,3,false,false,false,false,REASONING,"used the data but concluded wrongly: {""answer"": 12 + 7 + 23}",2096,0.001118,9424,33,2,20
B,anthropic__docx,anthropics/skills,172282,5944,qwen3-8b,qwen/qwen3-8b,docx-2,abstain,1,true,true,true,false,,abstained and answered correctly,1247,0.000512,4355,6,1,20
B,anthropic__docx,anthropics/skills,172282,5944,qwen3-8b,qwen/qwen3-8b,docx-2,abstain,2,true,true,true,false,,abstained and answered correctly,1053,0.000512,4355,6,1,20
B,anthropic__docx,anthropics/skills,172282,5944,qwen3-8b,qwen/qwen3-8b,docx-2,abstain,3,true,true,true,false,,abstained and answered correctly,912,0.000512,4355,6,1,20
B,anthropic__docx,anthropics/skills,172282,5944,qwen3-8b,qwen/qwen3-8b,docx-1,invoke,2,true,true,true,false,,called bash with matching args,3670,0.001052,8763,58,2,20
B,anthropic__docx,anthropics/skills,172282,5944,qwen3-8b,qwen/qwen3-8b,docx-1,invoke,3,true,true,true,false,,called bash with matching args,3672,0.001052,8763,58,2,20
B,anthropic__docx,anthropics/skills,172282,5944,qwen3-8b,qwen/qwen3-8b,docx-1,invoke,1,true,true,true,false,,called bash with matching args,3925,0.001052,8763,58,2,20
B,anthropic__docx,anthropics/skills,172282,5944,qwen3-8b,qwen/qwen3-8b,docx-3,use_result,2,true,true,true,false,,used the tool result correctly,2702,0.001045,8771,41,2,20
B,anthropic__docx,anthropics/skills,172282,5944,qwen3-8b,qwen/qwen3-8b,docx-3,use_result,1,true,true,true,false,,used the tool result correctly,3115,0.001043,8771,38,2,20
B,anthropic__docx,anthropics/skills,172282,5944,qwen3-8b,qwen/qwen3-8b,docx-3,use_result,3,true,true,true,false,,used the tool result correctly,2938,0.001043,8771,38,2,20
B,anthropic__xlsx,anthropics/skills,172282,7503,qwen3-8b,qwen/qwen3-8b,xlsx-2,abstain,1,true,true,true,false,,abstained and answered correctly,955,0.000559,4750,8,1,20
B,anthropic__xlsx,anthropics/skills,172282,7503,qwen3-8b,qwen/qwen3-8b,xlsx-2,abstain,2,true,true,true,false,,abstained and answered correctly,844,0.000559,4750,8,1,20
B,anthropic__xlsx,anthropics/skills,172282,7503,qwen3-8b,qwen/qwen3-8b,xlsx-2,abstain,3,true,true,true,false,,abstained and answered correctly,1061,0.000559,4750,8,1,20
B,anthropic__xlsx,anthropics/skills,172282,7503,qwen3-8b,qwen/qwen3-8b,xlsx-1,invoke,2,true,true,true,false,,called bash with matching args,3676,0.001152,9546,77,2,20
B,anthropic__xlsx,anthropics/skills,172282,7503,qwen3-8b,qwen/qwen3-8b,xlsx-1,invoke,3,true,true,true,false,,called bash with matching args,3529,0.001152,9546,77,2,20
B,anthropic__xlsx,anthropics/skills,172282,7503,qwen3-8b,qwen/qwen3-8b,xlsx-1,invoke,1,true,true,true,false,,called bash with matching args,3787,0.001152,9546,77,2,20
B,anthropic__xlsx,anthropics/skills,172282,7503,qwen3-8b,qwen/qwen3-8b,xlsx-3,use_result,1,true,true,true,false,,used the tool result correctly,3729,0.001725,14457,73,3,20
B,anthropic__pptx,anthropics/skills,172282,19820,qwen3-8b,qwen/qwen3-8b,pptx-2,abstain,1,true,true,true,false,,abstained and answered correctly,1019,0.000942,8021,7,1,20
B,anthropic__xlsx,anthropics/skills,172282,7503,qwen3-8b,qwen/qwen3-8b,xlsx-3,use_result,3,true,true,true,false,,used the tool result correctly,3965,0.001725,14457,73,3,20
B,anthropic__xlsx,anthropics/skills,172282,7503,qwen3-8b,qwen/qwen3-8b,xlsx-3,use_result,2,true,true,true,false,,used the tool result correctly,4787,0.001725,14457,73,3,20
B,anthropic__pptx,anthropics/skills,172282,19820,qwen3-8b,qwen/qwen3-8b,pptx-2,abstain,3,true,true,true,false,,abstained and answered correctly,944,0.000942,8021,7,1,20
B,anthropic__pptx,anthropics/skills,172282,19820,qwen3-8b,qwen/qwen3-8b,pptx-2,abstain,2,true,true,true,false,,abstained and answered correctly,1951,0.000942,8021,7,1,20
B,anthropic__pptx,anthropics/skills,172282,19820,qwen3-8b,qwen/qwen3-8b,pptx-3,use_result,1,true,true,true,false,,used the tool result correctly,2433,0.001902,16111,37,2,20
B,anthropic__pptx,anthropics/skills,172282,19820,qwen3-8b,qwen/qwen3-8b,pptx-3,use_result,2,true,true,true,false,,used the tool result correctly,2438,0.001902,16111,37,2,20
B,anthropic__pptx,anthropics/skills,172282,19820,qwen3-8b,qwen/qwen3-8b,pptx-3,use_result,3,true,true,true,false,,used the tool result correctly,2484,0.001902,16111,37,2,20
B,anthropic__pptx,anthropics/skills,172282,19820,qwen3-8b,qwen/qwen3-8b,pptx-1,invoke,3,true,true,true,false,,called bash with matching args,8199,0.003848,32490,102,4,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,qwen3-8b,qwen/qwen3-8b,web-1,invoke,1,true,true,true,false,,called bash with matching args,2930,0.000853,7018,69,2,20
B,anthropic__pptx,anthropics/skills,172282,19820,qwen3-8b,qwen/qwen3-8b,pptx-1,invoke,1,true,true,true,false,,called bash with matching args,8590,0.003848,32490,102,4,20
B,anthropic__pptx,anthropics/skills,172282,19820,qwen3-8b,qwen/qwen3-8b,pptx-1,invoke,2,true,true,true,false,,called bash with matching args,8698,0.003848,32490,102,4,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,qwen3-8b,qwen/qwen3-8b,web-2,abstain,2,true,true,true,false,,abstained and answered correctly,836,0.000408,3465,6,1,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,qwen3-8b,qwen/qwen3-8b,web-2,abstain,1,true,true,true,false,,abstained and answered correctly,1108,0.000408,3465,6,1,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,qwen3-8b,qwen/qwen3-8b,web-1,invoke,2,true,true,true,false,,called bash with matching args,3191,0.000853,7018,69,2,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,qwen3-8b,qwen/qwen3-8b,web-2,abstain,3,true,true,true,false,,abstained and answered correctly,977,0.000408,3465,6,1,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,qwen3-8b,qwen/qwen3-8b,web-1,invoke,3,true,true,true,false,,called bash with matching args,2749,0.000853,7018,69,2,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,qwen3-8b,qwen/qwen3-8b,web-3,use_result,1,false,false,true,false,REASONING,used the data but concluded wrongly: 3 tests did NOT pass.,2026,0.000829,6974,29,2,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,qwen3-8b,qwen/qwen3-8b,web-3,use_result,3,false,false,true,false,REASONING,used the data but concluded wrongly: 3 tests did NOT pass.,2108,0.000829,6974,29,2,20
B,anthropic__webapp-testing,anthropics/skills,172282,3574,qwen3-8b,qwen/qwen3-8b,web-3,use_result,2,false,false,true,false,REASONING,used the data but concluded wrongly: 3 tests did NOT pass.,2314,0.000829,6974,29,2,20
